"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"30",0.167061745740447,0.240956084015505,0.162865765871874,0.311086207428765,0.265629160593631,0.239496654479256,0.442082244875944,0.40682809121737,0.480082297308915,0.504795635394569,0.524374482127979,0.478522818073079,0.615567367319683,0.55548211076814,0.390670523003024,0.728576256363644,0.732398230583143,0.604064479478895,0.822383617467086,0.921688411530632,0.911166085882276
"31",0.169858371829332,0.240956084015505,0.185967861636616,0.282842357017061,0.211704368561949,0.171349640858896,0.42732606993979,0.399260892162862,0.480082297308915,0.503690887125809,0.513250391825284,0.478522818073079,0.615567367319683,0.57553448676019,0.340146819500113,0.728576256363644,0.741454760686807,0.604064479478895,0.822383617467086,0.921688411530632,0.843203454800636
"32",0.169858371829332,0.240956084015505,0.0493648384992965,0.271181186929366,0.211704368561949,0.260636044039238,0.404261118721596,0.399260892162862,0.382263767088997,0.464287622584219,0.501782721456122,0.478522818073079,0.615567367319683,0.596824495507559,0.340146819500113,0.728576256363644,0.72081561162142,0.670058898227367,0.8084143891518,0.90253430160741,0.879624038050501
"33",0.169858371829332,0.213167167172134,0.131983593287944,0.284271626926722,0.211704368561949,0.2393198263385,0.40386346399544,0.380847207705618,0.404869746389522,0.464287622584219,0.561837452095851,0.464546139414424,0.630324771130223,0.640618349475265,0.340146819500113,0.728576256363644,0.72081561162142,0.614664280582623,0.81442240518445,0.847183947498942,0.902674043446252
"34",0.169858371829332,0.279182857187979,0.240156355167072,0.266639234775026,0.211704368561949,0.232542673229129,0.38889361503,0.324627193941319,0.404869746389522,0.464287622584219,0.534839749564261,0.424207059952316,0.623698512859803,0.681046321233939,0.305079743983979,0.728576256363644,0.734220130045097,0.655605573897532,0.803994668364643,0.847183947498942,0.929927917614236
"35",0.169858371829332,0.255712716372925,0.276454760191796,0.266639234775026,0.286080621333006,0.232542673229129,0.38889361503,0.324627193941319,0.404869746389522,0.464106421896956,0.51760598718627,0.4357107066511,0.56222831306939,0.652755895825996,0.301183360016898,0.728576256363644,0.743791672327597,0.564850791396402,0.803994668364643,0.865147569532183,0.848993131330459
"36",0.196130238550751,0.214830687209723,0.203037279075897,0.266639234775026,0.275092024701495,0.335197290200644,0.427657277897359,0.324627193941319,0.30424678838426,0.482401952891889,0.51760598718627,0.485635914548293,0.591348774658045,0.695394552800088,0.301183360016898,0.731207051929528,0.743791672327597,0.61275157069956,0.812179759044986,0.865147569532183,0.848993131330459
"37",0.196130238550751,0.214830687209723,0.203037279075897,0.28705262910507,0.278380172860974,0.341372482250501,0.432765750743293,0.338425215598436,0.30424678838426,0.469017622541515,0.462232787310254,0.435656094575734,0.60904932541965,0.695394552800088,0.301183360016898,0.717853676173154,0.743791672327597,0.561661689415114,0.812179759044986,0.839097564361476,0.794347566086334
"38",0.205820029661942,0.233718621996523,0.287909499055497,0.323134600331238,0.260864566336284,0.291284669325109,0.411698637612642,0.33572527514966,0.274982545758858,0.469017622541515,0.466309945483555,0.525503056209585,0.633633307841822,0.695394552800088,0.268540927806852,0.699378790746273,0.736204234566599,0.649426899483911,0.812179759044986,0.831069513234914,0.798789027415197
"39",0.205820029661942,0.233934971652383,0.238274903854193,0.330124552638748,0.318853968384946,0.330264448990005,0.398956195415157,0.33572527514966,0.274982545758858,0.500326731423781,0.500515890325045,0.523135685240439,0.619696300876222,0.636447619245005,0.254803387971418,0.696513142042601,0.752426710735489,0.739491185019318,0.81241029091908,0.837099911986169,0.798789027415197
"40",0.205820029661942,0.236808073455013,0.084168995448089,0.330124552638748,0.277171864992362,0.27181326101508,0.398956195415157,0.336915855179303,0.217690033198709,0.49882636369025,0.49729198836724,0.523135685240439,0.609540527492554,0.636447619245005,0.265897126907753,0.725186079252922,0.72239096766232,0.646972399804347,0.811097296631143,0.819412733227139,0.882562434677773
"41",0.207792180099145,0.189736619614254,0.084168995448089,0.317761438981155,0.277171864992362,0.249016594760356,0.398956195415157,0.320944778882163,0.216153788907968,0.49882636369025,0.481892121439864,0.471659963481584,0.605251368424478,0.624739502230344,0.374105158419502,0.725186079252922,0.63100920872122,0.646972399804347,0.786211090446426,0.792576639591584,0.882562434677773
"42",0.190874102503912,0.159322081069985,0.084168995448089,0.315322110619804,0.277171864992362,0.337482280484478,0.398956195415157,0.402861632992813,0.239719094674001,0.497369870410601,0.516316365350035,0.471659963481584,0.594152636794264,0.608073128419881,0.584607137950055,0.714509106620727,0.733459142329711,0.805768034007685,0.804213355875662,0.792576639591584,0.917946825394529
"43",0.190874102503912,0.183895733902756,0.084168995448089,0.301998161399698,0.277997047120337,0.210617819788145,0.403828280846539,0.426781270655106,0.239719094674001,0.497369870410601,0.473109749410977,0.402543813319312,0.622587772963044,0.608073128419881,0.749747935772978,0.717973580962483,0.739506394063925,0.838213903450304,0.838135140869666,0.773850502706644,0.81110198459895
"44",0.18181071290397,0.192347636004765,0.232698120093775,0.278969382920743,0.255264115060085,0.348551587735782,0.396182515655395,0.369426301590663,0.184306831268291,0.508065475271617,0.473109749410977,0.503515144148842,0.622587772963044,0.596893890926921,0.749747935772978,0.707189814182787,0.712700967840334,0.838213903450304,0.845107840660885,0.747300253090955,0.934300964964629
"45",0.17990427221305,0.218949407568085,0.269843994740082,0.278969382920743,0.255264115060085,0.325925348384193,0.396182515655395,0.367433626566834,0.213987857824258,0.508065475271617,0.505118081409804,0.503515144148842,0.606518892050328,0.644603773564684,0.662780553965582,0.707189814182787,0.766052452299797,0.758809693432541,0.831652907639816,0.828391169743428,0.936460531111398
"46",0.207274967060876,0.215370069207028,0.209887894812416,0.278969382920743,0.267378404808544,0.377938679589248,0.396182515655395,0.372494264068345,0.18400925972589,0.508065475271617,0.505118081409804,0.503515144148842,0.62563277037106,0.614924109238748,0.518351687934258,0.707189814182787,0.75311408531573,0.686576617065748,0.826569624516101,0.828391169743428,0.885880992218298
"47",0.220535145564312,0.215370069207028,0.209887894812416,0.270099353703349,0.221772003491779,0.330979828393877,0.396182515655395,0.431096548050536,0.178327250636193,0.503429590307979,0.505118081409804,0.417243552641053,0.634254558680255,0.66007212004327,0.503580143928137,0.686626324577808,0.65889954890325,0.686576617065748,0.844168021020924,0.787112816826857,0.914822545066857
"48",0.210807705429492,0.215370069207028,0.24383264596109,0.275878160291673,0.256460967642671,0.330979828393877,0.401496148944527,0.431096548050536,0.261361163379865,0.512805038472279,0.554881063803049,0.533964085881716,0.632427729779333,0.607252382112233,0.503580143928137,0.691676767762691,0.65889954890325,0.704871493683006,0.849789209947875,0.787112816826857,0.97980953128955
"49",0.209516138121383,0.215370069207028,0.24383264596109,0.319778451901915,0.256460967642671,0.212766750353512,0.401496148944527,0.431096548050536,0.457594586646059,0.496030423815071,0.554881063803049,0.421909849385984,0.598826506505537,0.607252382112233,0.67385538613078,0.716406273461905,0.637412813458305,0.704871493683006,0.84888368290035,0.797043000941169,0.958505691224172
"50",0.183565928144015,0.214074037210652,0.290943494536884,0.319778451901915,0.264009806697414,0.263531848765399,0.401496148944527,0.403923793565127,0.457594586646059,0.496030423815071,0.540056490590598,0.327872267176158,0.598826506505537,0.607252382112233,0.531872605798986,0.716406273461905,0.712648039679276,0.704871493683006,0.836867180524189,0.796725724531005,0.958505691224172
"51",0.183565928144015,0.202733095097011,0.325261675979917,0.325235084186052,0.264009806697414,0.263531848765399,0.397423535221336,0.409077817355933,0.557035196496253,0.496030423815071,0.49069193427277,0.332415844101691,0.609812146420591,0.607252382112233,0.583317934770214,0.722238989086577,0.712648039679276,0.664980483063429,0.794084099458712,0.754426406141781,0.958505691224172
"52",0.165832306240182,0.102472972743403,0.325261675979917,0.340325265064765,0.32327630478433,0.263531848765399,0.416345984401555,0.409077817355933,0.605336726859815,0.496030423815071,0.49069193427277,0.387843972161825,0.607357152310514,0.607252382112233,0.504173256050583,0.722238989086577,0.773610782576667,0.65410813107355,0.76189503133561,0.754426406141781,0.852145367151773
"53",0.166402933287213,0.111031566789966,0.325261675979917,0.340325265064765,0.372138665445416,0.263531848765399,0.420908906080957,0.394664747375229,0.605336726859815,0.506113337103504,0.49069193427277,0.471023451258776,0.635155949933466,0.532010874779621,0.504173256050583,0.667839282582959,0.723391588604107,0.574366082457414,0.76189503133561,0.754426406141781,0.852145367151773
"54",0.191826236597445,0.178812704469553,0.370626482574546,0.340325265064765,0.356472758663493,0.337477410002574,0.450078391387451,0.402970193962311,0.605336726859815,0.509713068486284,0.49069193427277,0.471023451258776,0.635155949933466,0.529906411649216,0.457534987918935,0.667839282582959,0.721754011118541,0.574366082457414,0.758902648890938,0.754426406141781,0.852145367151773
"55",0.191826236597445,0.210862104725469,0.349320864194844,0.363766687389453,0.321831941976006,0.338680012912542,0.430810064231695,0.460501135305525,0.56843595215399,0.509702760700385,0.49069193427277,0.471023451258776,0.609111408589322,0.549169322107965,0.457534987918935,0.667839282582959,0.721754011118541,0.574366082457414,0.773908226401575,0.732537357789308,0.900602928856309
"56",0.184037693962065,0.201652838762005,0.276731868062327,0.298290217504353,0.333892910969992,0.338680012912542,0.438399764582323,0.457525871799384,0.561608690370252,0.533590511751344,0.50163830132349,0.487017395320074,0.595421745061324,0.514016815136038,0.461343353574386,0.652993525414976,0.708211130855525,0.604703828540659,0.77040562363342,0.746453961949663,0.860110962149702
"57",0.184037693962065,0.201652838762005,0.276731868062327,0.307649217907983,0.38425665774875,0.257134746640665,0.439528137689913,0.383154933068119,0.592927621854907,0.544645630379753,0.50163830132349,0.480691506872673,0.593459475710985,0.569755692801877,0.471667064133596,0.656289309013795,0.708211130855525,0.653347498168713,0.77040562363342,0.746453961949663,0.878223613580715
"58",0.183838523022826,0.201201487699675,0.276731868062327,0.308009493924744,0.347149843987155,0.364358979287301,0.465975059953406,0.398108920382555,0.613875830039927,0.506089082627605,0.50163830132349,0.480691506872673,0.593459475710985,0.574092399912769,0.471667064133596,0.655653097046763,0.667755779127036,0.593796674842537,0.77040562363342,0.794269105970496,0.844394563309591
"59",0.204820762551165,0.173102317778971,0.276731868062327,0.311558348942209,0.307213026212467,0.364358979287301,0.439119942151645,0.398108920382555,0.528121530610172,0.488688810830686,0.520223289284643,0.425706601857597,0.592019943724408,0.582101380184141,0.471667064133596,0.655653097046763,0.666084414573975,0.630319545202209,0.77040562363342,0.824325116871409,0.886486628026555
"60",0.204820762551165,0.204842529792784,0.28532681275034,0.297966773249809,0.307213026212467,0.364358979287301,0.416452958025208,0.398108920382555,0.586435052253976,0.473479662669191,0.520223289284643,0.590320780674858,0.632053066586688,0.63994414936214,0.64427494257674,0.655653097046763,0.658513297942362,0.778202209580064,0.77040562363342,0.856126241893743,0.886486628026555
"61",0.180717452145053,0.246479434740095,0.28532681275034,0.297966773249809,0.311821990975318,0.364358979287301,0.455626705879025,0.398108920382555,0.498742137443758,0.493743035102512,0.534613922690693,0.582850427223462,0.615878373008718,0.654393306585532,0.64427494257674,0.66507163684592,0.658513297942362,0.744375779469808,0.766717002017903,0.802872136354938,0.886486628026555
"62",0.15496915387106,0.246479434740095,0.28532681275034,0.293933489494933,0.277456270422438,0.316187359353525,0.453604623009919,0.398108920382555,0.355062253391709,0.48979703970314,0.556251326050363,0.598532493633913,0.588260880802513,0.62672612613053,0.556389427414373,0.66507163684592,0.658513297942362,0.653152337939157,0.784838163459545,0.848900451119308,0.886486628026555
"63",0.148787267545374,0.279750206203396,0.28532681275034,0.293933489494933,0.277456270422438,0.241445477143849,0.412906706870974,0.358796254880722,0.291081509169997,0.504632584966291,0.556251326050363,0.568938917857033,0.588260880802513,0.62672612613053,0.556389427414373,0.66507163684592,0.658513297942362,0.653152337939157,0.807213320961782,0.742459959219324,0.863195315558883
"64",0.156867517248486,0.279750206203396,0.304853076597709,0.293933489494933,0.251724297114648,0.218680770414843,0.373730888333342,0.381817767426311,0.291081509169997,0.519622228307757,0.556251326050363,0.668636697500791,0.606748003402555,0.674483854167552,0.595005207732791,0.692054413978157,0.658513297942362,0.653152337939157,0.792699432118383,0.773937433557504,0.863195315558883
"65",0.149530798371051,0.224617023538664,0.304853076597709,0.276411851549126,0.340442294593731,0.23835665258031,0.384085024942486,0.334990775090853,0.473219573724715,0.487437703293439,0.564669227318415,0.668636697500791,0.601902322202382,0.674483854167552,0.595005207732791,0.692054413978157,0.685436707835174,0.584879634553444,0.79309424980769,0.760110410310779,0.801071079526231
"66",0.149530798371051,0.230350250614576,0.24499343212077,0.316690142394099,0.297805477552328,0.23835665258031,0.379586770345236,0.286050216175959,0.467729710629358,0.49824311698162,0.465153726078401,0.546084011775664,0.601902322202382,0.653639853381999,0.595005207732791,0.707499570708123,0.657886557994875,0.584879634553444,0.79309424980769,0.783641365911257,0.807152889220693
"67",0.163970614245521,0.230350250614576,0.24499343212077,0.295317299642863,0.336934278228522,0.324390742272189,0.366810272913073,0.323982781142049,0.467729710629358,0.520096222530801,0.472973015681144,0.463464733188271,0.588433342400015,0.633485468202719,0.626489458480447,0.720414307031921,0.637731107442318,0.663634896555746,0.79309424980769,0.749228184259183,0.750420661096017
"68",0.192468053916973,0.230350250614576,0.24499343212077,0.295317299642863,0.316018327268414,0.381673900743938,0.366810272913073,0.323982781142049,0.307773947958402,0.521231749026003,0.472973015681144,0.463464733188271,0.582950820066769,0.596803571128085,0.662944131719745,0.705594597943316,0.634292722028615,0.593575992589338,0.777291724963462,0.749228184259183,0.750420661096017
"69",0.192010521171479,0.155243702297277,0.228183888185336,0.303588386526405,0.316018327268414,0.388512717285519,0.399435766474742,0.323982781142049,0.338418979718248,0.521231749026003,0.472973015681144,0.571444863696994,0.599667946007655,0.588430815058042,0.625808620922879,0.710855309378643,0.66520850357833,0.624613007779924,0.835190838264489,0.812196890541897,0.775625348145186
"70",0.181115080628385,0.155243702297277,0.228183888185336,0.30596299369686,0.335239420587359,0.26099760437101,0.398554477987083,0.316929193420089,0.419597324076157,0.518249595057105,0.514114458652076,0.586335945596861,0.606429508540635,0.59534056630754,0.670492260955305,0.721774740422318,0.691547288036821,0.63786616812014,0.838747821267077,0.769423236525609,0.841717014697409
"71",0.19268370054246,0.155243702297277,0.162206834424218,0.300917131160188,0.318101391579299,0.26099760437101,0.404269871845599,0.316929193420089,0.3782788211073,0.518249595057105,0.514114458652076,0.586335945596861,0.582442946656037,0.626058155510967,0.539957991657836,0.702602107274863,0.672322390040586,0.635765623353668,0.856452226970736,0.769059383356438,0.841717014697409
"72",0.19424868050255,0.16056266750636,0.182444138545575,0.300917131160188,0.332039024186835,0.243450906901567,0.388164954056639,0.346392073891771,0.310048313494025,0.527872408401908,0.514114458652076,0.480193815843983,0.558086632603461,0.626058155510967,0.539957991657836,0.714524581014796,0.730710859069734,0.635765623353668,0.850384831817036,0.857368795245381,0.841717014697409
"73",0.19424868050255,0.172698051821317,0.173892342631414,0.311385607678844,0.335866540159788,0.38727276719074,0.384501828672542,0.387918917250202,0.310048313494025,0.527872408401908,0.514114458652076,0.438551474842881,0.558086632603461,0.646841540650067,0.539957991657836,0.714524581014796,0.743576972601308,0.780741373215246,0.831059074023344,0.827330801427241,0.677681381925121
"74",0.210799056040503,0.157855405878227,0.227894047779202,0.311385607678844,0.30985626155879,0.398509819856428,0.384501828672542,0.387918917250202,0.310048313494025,0.533059617932821,0.514114458652076,0.448678456014057,0.556975934971511,0.646841540650067,0.666244064508592,0.675291463943321,0.704530540373,0.796175196773336,0.825861398891636,0.827330801427241,0.805862064188456
"75",0.185121592303977,0.140646273970086,0.216520028026096,0.311385607678844,0.30985626155879,0.398509819856428,0.384501828672542,0.405528147417489,0.419394040882239,0.514388144627543,0.514114458652076,0.371461058831298,0.556975934971511,0.607266710158093,0.666244064508592,0.675291463943321,0.702145590873086,0.796175196773336,0.777220842901262,0.827330801427241,0.805862064188456
"76",0.185121592303977,0.140646273970086,0.216520028026096,0.303052225884462,0.268347845580362,0.265488304951818,0.384501828672542,0.372004218116657,0.38798438849617,0.523608910835523,0.514114458652076,0.343286052942196,0.556975934971511,0.646897157614372,0.681441021020833,0.675291463943321,0.702145590873086,0.796175196773336,0.77916000296296,0.871892233772128,0.930549999286022
"77",0.18775104556798,0.140646273970086,0.174384372688081,0.285993127332585,0.268347845580362,0.265488304951818,0.417372654281425,0.372004218116657,0.439715316022662,0.523608910835523,0.549958910516545,0.343286052942196,0.565376620519142,0.646897157614372,0.68884615496765,0.698014260134754,0.643502891809836,0.729909903272017,0.818444021003227,0.894212335431177,0.930549999286022
"78",0.190186896050339,0.153516015304623,0.16599510915871,0.285993127332585,0.268347845580362,0.202049476056004,0.421946118330475,0.406224158325854,0.439715316022662,0.506883469597937,0.534329580589188,0.415644300606377,0.570284160556409,0.561637075133196,0.68884615496765,0.704889792163157,0.639798110994191,0.686969575959933,0.77846348059772,0.854281535767999,0.930549999286022
"79",0.190186896050339,0.18947802723226,0.16599510915871,0.285993127332585,0.232585062775471,0.327909502680351,0.428850769983564,0.406224158325854,0.487259108270363,0.509685497012694,0.510588668449768,0.415644300606377,0.569690058451807,0.561637075133196,0.513209179345842,0.708327347092652,0.639798110994191,0.578075671818647,0.776457202571876,0.8423418637319,0.930549999286022
"80",0.176211618594234,0.251551229038149,0.16599510915871,0.285993127332585,0.232585062775471,0.327909502680351,0.406153783007308,0.447904521981268,0.4943241328357,0.485682399314955,0.510588668449768,0.384214295849667,0.572046463643389,0.569289118590168,0.392217695526934,0.694513967524523,0.626792959754932,0.54288353189964,0.801177302955653,0.814481128324635,0.86415086695095
"81",0.178940882349132,0.143339431846472,0.129153392170615,0.291316658706383,0.260492927167074,0.266837246848933,0.40507768456752,0.44081066841701,0.4943241328357,0.482540671390234,0.528935218206439,0.384214295849667,0.572046463643389,0.595644915231847,0.392217695526934,0.688685735736935,0.60616511047199,0.54288353189964,0.801177302955653,0.814481128324635,0.86415086695095
